"year","variable","experiment","ensemble","model","units","value"
1980,"gpp","historical","r10i1p1f1","CESM2","g yr-1",103879968016926928
1980,"gpp","historical","r10i1p1f1","INM-CM5-0","g yr-1",153619479168115264
1980,"gpp","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",114496954371422064
1980,"gpp","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",131646470821464352
1980,"gpp","historical","r10i1p1f1","NorCPM1","g yr-1",84453059432708000
1980,"gpp","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",117404046096434096
1980,"gpp","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",99868744797384928
1980,"gpp","historical","r11i1p1f1","CESM2","g yr-1",107003016617596928
1980,"gpp","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",111668464536330576
1980,"gpp","historical","r11i1p1f1","NorCPM1","g yr-1",85911786624066240
1980,"gpp","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",117169882969302496
1980,"gpp","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",110827795421043632
1980,"gpp","historical","r12i1p1f1","NorCPM1","g yr-1",85483789103290816
1980,"gpp","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",119328573318896240
1980,"gpp","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",114939999689196144
1980,"gpp","historical","r13i1p1f1","NorCPM1","g yr-1",82824969993112000
1980,"gpp","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",121725194118020816
1980,"gpp","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",112930473774939456
1980,"gpp","historical","r14i1p1f1","NorCPM1","g yr-1",86414572557924288
1980,"gpp","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",119827365909855440
1980,"gpp","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",113007326273984192
1980,"gpp","historical","r15i1p1f1","NorCPM1","g yr-1",83578870090819792
1980,"gpp","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",119075138177320720
1980,"gpp","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",114441997733199472
1980,"gpp","historical","r16i1p1f1","NorCPM1","g yr-1",86683492659869568
1980,"gpp","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",120491849980824496
1980,"gpp","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",111744000835607328
1980,"gpp","historical","r17i1p1f1","NorCPM1","g yr-1",83620600771161888
1980,"gpp","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",120938738197461728
1980,"gpp","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",115370033974550720
1980,"gpp","historical","r18i1p1f1","NorCPM1","g yr-1",84945663471466032
1980,"gpp","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",119340838562740192
1980,"gpp","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",116823680356581424
1980,"gpp","historical","r19i1p1f1","NorCPM1","g yr-1",83481258105915936
1980,"gpp","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",116874992893788704
1980,"gpp","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",138436112394984608
1980,"gpp","historical","r1i1p1f1","CESM2","g yr-1",105243067843234880
1980,"gpp","historical","r1i1p1f1","CESM2-WACCM","g yr-1",102371577192402800
1980,"gpp","historical","r1i1p1f1","INM-CM4-8","g yr-1",142315348936971376
1980,"gpp","historical","r1i1p1f1","INM-CM5-0","g yr-1",151465123609005760
1980,"gpp","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",112811761048874288
1980,"gpp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",139901627450312064
1980,"gpp","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",135272464355411728
1980,"gpp","historical","r1i1p1f1","NorCPM1","g yr-1",85079495682675440
1980,"gpp","historical","r1i1p1f1","NorESM2-LM","g yr-1",103821585259493584
1980,"gpp","historical","r1i1p1f1","NorESM2-MM","g yr-1",102671936993998128
1980,"gpp","historical","r1i1p1f1","SAM0-UNICON","g yr-1",130376305638350592
1980,"gpp","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",119000510562666704
1980,"gpp","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",117664878006301856
1980,"gpp","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",183446023303997568
1980,"gpp","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",114122621859360432
1980,"gpp","historical","r20i1p1f1","NorCPM1","g yr-1",83727715266881168
1980,"gpp","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",119471274822781408
1980,"gpp","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",110910265596162464
1980,"gpp","historical","r21i1p1f1","NorCPM1","g yr-1",83262004775339760
1980,"gpp","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",120697451637759888
1980,"gpp","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",113919645911528192
1980,"gpp","historical","r22i1p1f1","NorCPM1","g yr-1",84951183132887008
1980,"gpp","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",122349261240244512
1980,"gpp","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",109842598220670464
1980,"gpp","historical","r23i1p1f1","NorCPM1","g yr-1",85423601537235312
1980,"gpp","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",118382490244720800
1980,"gpp","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",115111915011550208
1980,"gpp","historical","r24i1p1f1","NorCPM1","g yr-1",84585401058322720
1980,"gpp","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",117705571088239024
1980,"gpp","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",111584949786801088
1980,"gpp","historical","r25i1p1f1","NorCPM1","g yr-1",86722874886779888
1980,"gpp","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",122353632725254608
1980,"gpp","historical","r26i1p1f1","IPSL-CM6A-LR","g yr-1",113183304081880080
1980,"gpp","historical","r26i1p1f1","NorCPM1","g yr-1",85000558034111376
1980,"gpp","historical","r26i1p1f2","CNRM-CM6-1","g yr-1",119754623990075392
1980,"gpp","historical","r27i1p1f1","IPSL-CM6A-LR","g yr-1",112486862764109856
1980,"gpp","historical","r27i1p1f1","NorCPM1","g yr-1",85118885936180800
1980,"gpp","historical","r27i1p1f2","CNRM-CM6-1","g yr-1",118942146271628896
1980,"gpp","historical","r28i1p1f1","IPSL-CM6A-LR","g yr-1",115545704896119552
1980,"gpp","historical","r28i1p1f1","NorCPM1","g yr-1",83550042167482432
1980,"gpp","historical","r28i1p1f2","CNRM-CM6-1","g yr-1",119676935677931872
1980,"gpp","historical","r29i1p1f1","IPSL-CM6A-LR","g yr-1",115327985515826672
1980,"gpp","historical","r29i1p1f1","NorCPM1","g yr-1",84534958278231120
1980,"gpp","historical","r29i1p1f2","CNRM-CM6-1","g yr-1",120871403723353664
1980,"gpp","historical","r2i1p1f1","ACCESS-ESM1-5","g yr-1",142423301219986144
1980,"gpp","historical","r2i1p1f1","CESM2","g yr-1",104685498627244240
1980,"gpp","historical","r2i1p1f1","CESM2-WACCM","g yr-1",106631474836567616
1980,"gpp","historical","r2i1p1f1","INM-CM5-0","g yr-1",151626386286595392
1980,"gpp","historical","r2i1p1f1","IPSL-CM6A-LR","g yr-1",115767609579598080
1980,"gpp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","g yr-1",139947164353924128
1980,"gpp","historical","r2i1p1f1","MPI-ESM1-2-LR","g yr-1",137564095482012976
1980,"gpp","historical","r2i1p1f1","NorCPM1","g yr-1",84129839746753056
1980,"gpp","historical","r2i1p1f1","NorESM2-LM","g yr-1",102899096763940864
1980,"gpp","historical","r2i1p1f2","CNRM-CM6-1","g yr-1",119527388698988336
1980,"gpp","historical","r2i1p1f2","CNRM-ESM2-1","g yr-1",100729431247098624
1980,"gpp","historical","r30i1p1f1","IPSL-CM6A-LR","g yr-1",113972608391360240
1980,"gpp","historical","r30i1p1f1","NorCPM1","g yr-1",83364572826460880
1980,"gpp","historical","r30i1p1f2","CNRM-CM6-1","g yr-1",117898664195665232
1980,"gpp","historical","r31i1p1f1","IPSL-CM6A-LR","g yr-1",112629067768008048
1980,"gpp","historical","r32i1p1f1","IPSL-CM6A-LR","g yr-1",116961313094156192
1980,"gpp","historical","r3i1p1f1","ACCESS-ESM1-5","g yr-1",135599216406906288
1980,"gpp","historical","r3i1p1f1","CESM2","g yr-1",108520330258629456
1980,"gpp","historical","r3i1p1f1","CESM2-WACCM","g yr-1",106036291273249920
1980,"gpp","historical","r3i1p1f1","INM-CM5-0","g yr-1",154261293558691360
1980,"gpp","historical","r3i1p1f1","IPSL-CM6A-LR","g yr-1",111088609499336656
1980,"gpp","historical","r3i1p1f1","MPI-ESM1-2-LR","g yr-1",135068756125447744
1980,"gpp","historical","r3i1p1f1","NorCPM1","g yr-1",82751151804495232
1980,"gpp","historical","r3i1p1f1","NorESM2-LM","g yr-1",106097947636029792
1980,"gpp","historical","r3i1p1f2","CNRM-CM6-1","g yr-1",118638723267917760
1980,"gpp","historical","r3i1p1f2","CNRM-ESM2-1","g yr-1",100589373743634768
1980,"gpp","historical","r4i1p1f1","CESM2","g yr-1",108127777478140064
1980,"gpp","historical","r4i1p1f1","INM-CM5-0","g yr-1",154261293558691360
1980,"gpp","historical","r4i1p1f1","IPSL-CM6A-LR","g yr-1",115190957020583456
1980,"gpp","historical","r4i1p1f1","MPI-ESM1-2-LR","g yr-1",133906845760225232
1980,"gpp","historical","r4i1p1f1","NorCPM1","g yr-1",86275416976519312
1980,"gpp","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",120452521518453776
1980,"gpp","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",100982757110999408
1980,"gpp","historical","r5i1p1f1","CESM2","g yr-1",105597747433092160
1980,"gpp","historical","r5i1p1f1","INM-CM5-0","g yr-1",152642028905580544
1980,"gpp","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",113299781777149072
1980,"gpp","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",129742629939212352
1980,"gpp","historical","r5i1p1f1","NorCPM1","g yr-1",85014138267492896
1980,"gpp","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",123262288877677024
1980,"gpp","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",98816788497488976
1980,"gpp","historical","r6i1p1f1","CESM2","g yr-1",106554878366484576
1980,"gpp","historical","r6i1p1f1","INM-CM5-0","g yr-1",151173598258594336
1980,"gpp","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",112655366639030352
1980,"gpp","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",134630577851232160
1980,"gpp","historical","r6i1p1f1","NorCPM1","g yr-1",84251039528855248
1980,"gpp","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",121010507592235232
1980,"gpp","historical","r7i1p1f1","CESM2","g yr-1",106040491020243008
1980,"gpp","historical","r7i1p1f1","INM-CM5-0","g yr-1",151480850404268960
1980,"gpp","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",112787622780684784
1980,"gpp","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",136629634479330464
1980,"gpp","historical","r7i1p1f1","NorCPM1","g yr-1",85017780146685728
1980,"gpp","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",117318004303176352
1980,"gpp","historical","r8i1p1f1","CESM2","g yr-1",107081810632936112
1980,"gpp","historical","r8i1p1f1","INM-CM5-0","g yr-1",149089107796253056
1980,"gpp","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",114046749758280064
1980,"gpp","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",135185365152658032
1980,"gpp","historical","r8i1p1f1","NorCPM1","g yr-1",83158924710186704
1980,"gpp","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",122417081463553104
1980,"gpp","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",98131602456929056
1980,"gpp","historical","r9i1p1f1","CESM2","g yr-1",103954589934207824
1980,"gpp","historical","r9i1p1f1","INM-CM5-0","g yr-1",153714686854866496
1980,"gpp","historical","r9i1p1f1","IPSL-CM6A-LR","g yr-1",111984937051547824
1980,"gpp","historical","r9i1p1f1","MPI-ESM1-2-LR","g yr-1",131757053614512192
1980,"gpp","historical","r9i1p1f1","NorCPM1","g yr-1",83821337232944480
1980,"gpp","historical","r9i1p1f2","CNRM-CM6-1","g yr-1",118135530664672416
1980,"gpp","historical","r9i1p1f2","CNRM-ESM2-1","g yr-1",99700878728626816
1981,"gpp","historical","r10i1p1f1","CESM2","g yr-1",106096391991115984
1981,"gpp","historical","r10i1p1f1","INM-CM5-0","g yr-1",150121895016278720
1981,"gpp","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",113646284128565712
1981,"gpp","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",132955480527967376
1981,"gpp","historical","r10i1p1f1","NorCPM1","g yr-1",84805362878711952
1981,"gpp","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",119012321643813632
1981,"gpp","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",102860958686530576
1981,"gpp","historical","r11i1p1f1","CESM2","g yr-1",109513688541539168
1981,"gpp","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",114641970474460688
1981,"gpp","historical","r11i1p1f1","NorCPM1","g yr-1",86242371844701568
1981,"gpp","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",120169457788632784
1981,"gpp","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",114759812174679264
1981,"gpp","historical","r12i1p1f1","NorCPM1","g yr-1",86104893957008432
1981,"gpp","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",123636132865745984
1981,"gpp","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",114370684324592368
1981,"gpp","historical","r13i1p1f1","NorCPM1","g yr-1",83465609709114128
1981,"gpp","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",118776515612372464
1981,"gpp","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",113483653623216112
1981,"gpp","historical","r14i1p1f1","NorCPM1","g yr-1",85309642070334096
1981,"gpp","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",119508527529253840
1981,"gpp","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",114714806253958432
1981,"gpp","historical","r15i1p1f1","NorCPM1","g yr-1",83900111874130704
1981,"gpp","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",119588964639347232
1981,"gpp","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",111981842361822416
1981,"gpp","historical","r16i1p1f1","NorCPM1","g yr-1",83802539116633984
1981,"gpp","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",118205701810212800
1981,"gpp","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",113603560273448000
1981,"gpp","historical","r17i1p1f1","NorCPM1","g yr-1",85072585828441648
1981,"gpp","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",120245844120961456
1981,"gpp","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",115990775737187344
1981,"gpp","historical","r18i1p1f1","NorCPM1","g yr-1",84194704501580192
1981,"gpp","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",119459423015753872
1981,"gpp","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",116803945030896656
1981,"gpp","historical","r19i1p1f1","NorCPM1","g yr-1",84419557410990496
1981,"gpp","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",118294228252957920
1981,"gpp","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",139720281995751376
1981,"gpp","historical","r1i1p1f1","CESM2","g yr-1",103771785755847472
1981,"gpp","historical","r1i1p1f1","CESM2-WACCM","g yr-1",104854511934252464
1981,"gpp","historical","r1i1p1f1","INM-CM4-8","g yr-1",139296648277144288
1981,"gpp","historical","r1i1p1f1","INM-CM5-0","g yr-1",151252622398167456
1981,"gpp","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",114989731085339088
1981,"gpp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",141834382306959600
1981,"gpp","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",139040966331716896
1981,"gpp","historical","r1i1p1f1","NorCPM1","g yr-1",85404563496331776
1981,"gpp","historical","r1i1p1f1","NorESM2-LM","g yr-1",104111425687707184
1981,"gpp","historical","r1i1p1f1","NorESM2-MM","g yr-1",105125248551219888
1981,"gpp","historical","r1i1p1f1","SAM0-UNICON","g yr-1",128621826882775456
1981,"gpp","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",120334154923565424
1981,"gpp","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",117453316264791296
1981,"gpp","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",178033170659989408
1981,"gpp","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",115476524742973952
1981,"gpp","historical","r20i1p1f1","NorCPM1","g yr-1",85155351544468848
1981,"gpp","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",120341386439027216
1981,"gpp","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",116137242754113632
1981,"gpp","historical","r21i1p1f1","NorCPM1","g yr-1",84297201620079280
1981,"gpp","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",117090028486866448
1981,"gpp","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",115526902179551280
1981,"gpp","historical","r22i1p1f1","NorCPM1","g yr-1",83639426123273312
1981,"gpp","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",120433131972620080
1981,"gpp","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",114173070036425728
1981,"gpp","historical","r23i1p1f1","NorCPM1","g yr-1",83416374544592416
1981,"gpp","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",121446680534898656
1981,"gpp","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",114497798147674592
1981,"gpp","historical","r24i1p1f1","NorCPM1","g yr-1",86069489992215120
1981,"gpp","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",119624868156909104
1981,"gpp","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",113810765320181376
1981,"gpp","historical","r25i1p1f1","NorCPM1","g yr-1",86707465341053408
1981,"gpp","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",121437496881699424
1981,"gpp","historical","r26i1p1f1","IPSL-CM6A-LR","g yr-1",112495335795436624
1981,"gpp","historical","r26i1p1f1","NorCPM1","g yr-1",85426854455478080
1981,"gpp","historical","r26i1p1f2","CNRM-CM6-1","g yr-1",122349403557239168
1981,"gpp","historical","r27i1p1f1","IPSL-CM6A-LR","g yr-1",114100974941023808
1981,"gpp","historical","r27i1p1f1","NorCPM1","g yr-1",82254258065313696
1981,"gpp","historical","r27i1p1f2","CNRM-CM6-1","g yr-1",119975980184198448
1981,"gpp","historical","r28i1p1f1","IPSL-CM6A-LR","g yr-1",113280359782480256
1981,"gpp","historical","r28i1p1f1","NorCPM1","g yr-1",83810196861335312
1981,"gpp","historical","r28i1p1f2","CNRM-CM6-1","g yr-1",116644691720724480
1981,"gpp","historical","r29i1p1f1","IPSL-CM6A-LR","g yr-1",113078260283465984
1981,"gpp","historical","r29i1p1f1","NorCPM1","g yr-1",84756591839994512
1981,"gpp","historical","r29i1p1f2","CNRM-CM6-1","g yr-1",118874570489262864
1981,"gpp","historical","r2i1p1f1","ACCESS-ESM1-5","g yr-1",143897465810980992
1981,"gpp","historical","r2i1p1f1","CESM2","g yr-1",107604246824065936
1981,"gpp","historical","r2i1p1f1","CESM2-WACCM","g yr-1",106972881282712384
1981,"gpp","historical","r2i1p1f1","INM-CM5-0","g yr-1",152530623962320704
1981,"gpp","historical","r2i1p1f1","IPSL-CM6A-LR","g yr-1",116884204816989152
1981,"gpp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","g yr-1",138047062367394176
1981,"gpp","historical","r2i1p1f1","MPI-ESM1-2-LR","g yr-1",135176657386156016
1981,"gpp","historical","r2i1p1f1","NorCPM1","g yr-1",83488971707674720
1981,"gpp","historical","r2i1p1f1","NorESM2-LM","g yr-1",103081636028714528
1981,"gpp","historical","r2i1p1f2","CNRM-CM6-1","g yr-1",121581085264801520
1981,"gpp","historical","r2i1p1f2","CNRM-ESM2-1","g yr-1",97476050300846944
1981,"gpp","historical","r30i1p1f1","IPSL-CM6A-LR","g yr-1",113654143994078544
1981,"gpp","historical","r30i1p1f1","NorCPM1","g yr-1",84349466903131760
1981,"gpp","historical","r30i1p1f2","CNRM-CM6-1","g yr-1",119693633826283072
1981,"gpp","historical","r31i1p1f1","IPSL-CM6A-LR","g yr-1",113584979768482848
1981,"gpp","historical","r32i1p1f1","IPSL-CM6A-LR","g yr-1",113383267113738576
1981,"gpp","historical","r3i1p1f1","ACCESS-ESM1-5","g yr-1",138167914725933712
1981,"gpp","historical","r3i1p1f1","CESM2","g yr-1",106165065064199664
1981,"gpp","historical","r3i1p1f1","CESM2-WACCM","g yr-1",106499770685017216
1981,"gpp","historical","r3i1p1f1","INM-CM5-0","g yr-1",153959114658779264
1981,"gpp","historical","r3i1p1f1","IPSL-CM6A-LR","g yr-1",114343669701373056
1981,"gpp","historical","r3i1p1f1","MPI-ESM1-2-LR","g yr-1",134296507941165040
1981,"gpp","historical","r3i1p1f1","NorCPM1","g yr-1",84520766640738480
1981,"gpp","historical","r3i1p1f1","NorESM2-LM","g yr-1",103543496297196640
1981,"gpp","historical","r3i1p1f2","CNRM-CM6-1","g yr-1",120935796228101984
1981,"gpp","historical","r3i1p1f2","CNRM-ESM2-1","g yr-1",97980346394086960
1981,"gpp","historical","r4i1p1f1","CESM2","g yr-1",107750343779240000
1981,"gpp","historical","r4i1p1f1","INM-CM5-0","g yr-1",153959114658779264
1981,"gpp","historical","r4i1p1f1","IPSL-CM6A-LR","g yr-1",115076734122108528
1981,"gpp","historical","r4i1p1f1","MPI-ESM1-2-LR","g yr-1",132313594276014016
1981,"gpp","historical","r4i1p1f1","NorCPM1","g yr-1",86060204870798656
1981,"gpp","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",119563055984562928
1981,"gpp","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",98244085773816784
1981,"gpp","historical","r5i1p1f1","CESM2","g yr-1",105184791671613280
1981,"gpp","historical","r5i1p1f1","INM-CM5-0","g yr-1",153257635605228416
1981,"gpp","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",114967212372165552
1981,"gpp","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",136126705084124000
1981,"gpp","historical","r5i1p1f1","NorCPM1","g yr-1",85939592602650800
1981,"gpp","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",122167302211308880
1981,"gpp","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",101344044957836976
1981,"gpp","historical","r6i1p1f1","CESM2","g yr-1",107453686616196544
1981,"gpp","historical","r6i1p1f1","INM-CM5-0","g yr-1",155325560747888096
1981,"gpp","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",113652900832927040
1981,"gpp","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",134709561756447296
1981,"gpp","historical","r6i1p1f1","NorCPM1","g yr-1",84412548433287632
1981,"gpp","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",120584316444491104
1981,"gpp","historical","r7i1p1f1","CESM2","g yr-1",106352470119279920
1981,"gpp","historical","r7i1p1f1","INM-CM5-0","g yr-1",155534743730378208
1981,"gpp","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",113793297197512832
1981,"gpp","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",137703328707803296
1981,"gpp","historical","r7i1p1f1","NorCPM1","g yr-1",83050807864631472
1981,"gpp","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",118787664603522464
1981,"gpp","historical","r8i1p1f1","CESM2","g yr-1",107595113063756448
1981,"gpp","historical","r8i1p1f1","INM-CM5-0","g yr-1",151483627965676672
1981,"gpp","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",116665282454707728
1981,"gpp","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",136386899779350240
1981,"gpp","historical","r8i1p1f1","NorCPM1","g yr-1",86525383695793872
1981,"gpp","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",119408328078735056
1981,"gpp","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",96530386846181248
1981,"gpp","historical","r9i1p1f1","CESM2","g yr-1",105966083850125008
1981,"gpp","historical","r9i1p1f1","INM-CM5-0","g yr-1",153115838076269344
1981,"gpp","historical","r9i1p1f1","IPSL-CM6A-LR","g yr-1",113376311393460784
1981,"gpp","historical","r9i1p1f1","MPI-ESM1-2-LR","g yr-1",133265243942599360
1981,"gpp","historical","r9i1p1f1","NorCPM1","g yr-1",84556223757147344
1981,"gpp","historical","r9i1p1f2","CNRM-CM6-1","g yr-1",119300022476230000
1981,"gpp","historical","r9i1p1f2","CNRM-ESM2-1","g yr-1",99501229035886080
1982,"gpp","historical","r10i1p1f1","CESM2","g yr-1",105215063548706288
1982,"gpp","historical","r10i1p1f1","INM-CM5-0","g yr-1",155423063550738912
1982,"gpp","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",115208914213693168
1982,"gpp","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",136900304077500624
1982,"gpp","historical","r10i1p1f1","NorCPM1","g yr-1",83796176668021696
1982,"gpp","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",125312730961154432
1982,"gpp","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",102755545129514384
1982,"gpp","historical","r11i1p1f1","CESM2","g yr-1",106599126134342304
1982,"gpp","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",114735011718171664
1982,"gpp","historical","r11i1p1f1","NorCPM1","g yr-1",84940003311878800
1982,"gpp","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",119370582172911216
1982,"gpp","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",115156875189887472
1982,"gpp","historical","r12i1p1f1","NorCPM1","g yr-1",83065653142571568
1982,"gpp","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",119293135239231936
1982,"gpp","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",114026729394018752
1982,"gpp","historical","r13i1p1f1","NorCPM1","g yr-1",83763987203674144
1982,"gpp","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",118266796598514624
1982,"gpp","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",113823563756225328
1982,"gpp","historical","r14i1p1f1","NorCPM1","g yr-1",85270533533002800
1982,"gpp","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",117756006764005264
1982,"gpp","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",115082836981715536
1982,"gpp","historical","r15i1p1f1","NorCPM1","g yr-1",85653804698981808
1982,"gpp","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",123073643393147088
1982,"gpp","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",114020004631063648
1982,"gpp","historical","r16i1p1f1","NorCPM1","g yr-1",84611488796316016
1982,"gpp","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",120304257573952848
1982,"gpp","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",115670712300913952
1982,"gpp","historical","r17i1p1f1","NorCPM1","g yr-1",85570563640509600
1982,"gpp","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",121358297732842896
1982,"gpp","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",115856990991313056
