"year","variable","experiment","ensemble","model","units","value"
1980,"npp","historical","r10i1p1f1","CESM2","g yr-1",42299715405455912
1980,"npp","historical","r10i1p1f1","INM-CM5-0","g yr-1",72572951598922880
1980,"npp","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",48400144469845960
1980,"npp","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",65335309093911400
1980,"npp","historical","r10i1p1f1","NorCPM1","g yr-1",31323243876153020
1980,"npp","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",27556464439044916
1980,"npp","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",46804186588411528
1980,"npp","historical","r11i1p1f1","CESM2","g yr-1",44181918041704392
1980,"npp","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",47407003148820832
1980,"npp","historical","r11i1p1f1","NorCPM1","g yr-1",31624038644084836
1980,"npp","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",27579203082346476
1980,"npp","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",46667948902061264
1980,"npp","historical","r12i1p1f1","NorCPM1","g yr-1",32306216811388288
1980,"npp","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",28038220684866800
1980,"npp","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",49224183022881360
1980,"npp","historical","r13i1p1f1","NorCPM1","g yr-1",30106854435640172
1980,"npp","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",28628105527229396
1980,"npp","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",47738559196239048
1980,"npp","historical","r14i1p1f1","NorCPM1","g yr-1",30773348655845364
1980,"npp","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",28169051241575832
1980,"npp","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",47914293952985488
1980,"npp","historical","r15i1p1f1","NorCPM1","g yr-1",29035787578252856
1980,"npp","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",28006152039751860
1980,"npp","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",48765940489608008
1980,"npp","historical","r16i1p1f1","NorCPM1","g yr-1",30739827719623920
1980,"npp","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",28239239979624476
1980,"npp","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",46523413304512104
1980,"npp","historical","r17i1p1f1","NorCPM1","g yr-1",29999295600324860
1980,"npp","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",28390113502487064
1980,"npp","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",48835223219583656
1980,"npp","historical","r18i1p1f1","NorCPM1","g yr-1",30918351049980204
1980,"npp","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",28053042329718608
1980,"npp","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",50077273878252696
1980,"npp","historical","r19i1p1f1","NorCPM1","g yr-1",31105626728636392
1980,"npp","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",27474296364476016
1980,"npp","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",58023127566412144
1980,"npp","historical","r1i1p1f1","CESM2","g yr-1",43663551689367232
1980,"npp","historical","r1i1p1f1","CESM2-WACCM","g yr-1",41562531080189272
1980,"npp","historical","r1i1p1f1","INM-CM4-8","g yr-1",68413840893201720
1980,"npp","historical","r1i1p1f1","INM-CM5-0","g yr-1",71708864110741112
1980,"npp","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",47851093424254128
1980,"npp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",70222068059437856
1980,"npp","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",67416221136228112
1980,"npp","historical","r1i1p1f1","NorCPM1","g yr-1",30068164499489728
1980,"npp","historical","r1i1p1f1","NorESM2-LM","g yr-1",42478313973150384
1980,"npp","historical","r1i1p1f1","NorESM2-MM","g yr-1",42413727063218240
1980,"npp","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",27915583688109048
1980,"npp","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",27853579304054296
1980,"npp","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",56118650545652408
1980,"npp","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",48900193445147232
1980,"npp","historical","r20i1p1f1","NorCPM1","g yr-1",29351963179755316
1980,"npp","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",28093722167950560
1980,"npp","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",47121940333212872
1980,"npp","historical","r21i1p1f1","NorCPM1","g yr-1",29872802949437616
1980,"npp","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",28315624024559432
1980,"npp","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",48342025639989160
1980,"npp","historical","r22i1p1f1","NorCPM1","g yr-1",31158881361953932
1980,"npp","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",28653371520442148
1980,"npp","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",46005263699351936
1980,"npp","historical","r23i1p1f1","NorCPM1","g yr-1",31505599512700908
1980,"npp","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",27793520803901516
1980,"npp","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",49238743748100824
1980,"npp","historical","r24i1p1f1","NorCPM1","g yr-1",29993133336474932
1980,"npp","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",27744027595797448
1980,"npp","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",46891755370331440
1980,"npp","historical","r25i1p1f1","NorCPM1","g yr-1",31547903415763956
1980,"npp","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",28660995861365684
1980,"npp","historical","r26i1p1f1","IPSL-CM6A-LR","g yr-1",47705434469169104
1980,"npp","historical","r26i1p1f1","NorCPM1","g yr-1",30966864818353180
1980,"npp","historical","r26i1p1f2","CNRM-CM6-1","g yr-1",28144160866837532
1980,"npp","historical","r27i1p1f1","IPSL-CM6A-LR","g yr-1",47926576619545312
1980,"npp","historical","r27i1p1f1","NorCPM1","g yr-1",30465216304720372
1980,"npp","historical","r27i1p1f2","CNRM-CM6-1","g yr-1",28046012646236576
1980,"npp","historical","r28i1p1f1","IPSL-CM6A-LR","g yr-1",49332629068076200
1980,"npp","historical","r28i1p1f1","NorCPM1","g yr-1",29623875928124404
1980,"npp","historical","r28i1p1f2","CNRM-CM6-1","g yr-1",28118280495275636
1980,"npp","historical","r29i1p1f1","IPSL-CM6A-LR","g yr-1",49363269312713408
1980,"npp","historical","r29i1p1f1","NorCPM1","g yr-1",30404414332340316
1980,"npp","historical","r29i1p1f2","CNRM-CM6-1","g yr-1",28323392319761624
1980,"npp","historical","r2i1p1f1","ACCESS-ESM1-5","g yr-1",61146416989971240
1980,"npp","historical","r2i1p1f1","CESM2","g yr-1",42917313269148312
1980,"npp","historical","r2i1p1f1","CESM2-WACCM","g yr-1",44281245072934968
1980,"npp","historical","r2i1p1f1","INM-CM5-0","g yr-1",71692355981233720
1980,"npp","historical","r2i1p1f1","IPSL-CM6A-LR","g yr-1",48811720786526712
1980,"npp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","g yr-1",69860978753974392
1980,"npp","historical","r2i1p1f1","MPI-ESM1-2-LR","g yr-1",69454068337025216
1980,"npp","historical","r2i1p1f1","NorCPM1","g yr-1",30371830532979252
1980,"npp","historical","r2i1p1f1","NorESM2-LM","g yr-1",41880325138688656
1980,"npp","historical","r2i1p1f2","CNRM-CM6-1","g yr-1",28132710400022932
1980,"npp","historical","r2i1p1f2","CNRM-ESM2-1","g yr-1",46083141182079352
1980,"npp","historical","r30i1p1f1","IPSL-CM6A-LR","g yr-1",48381377519179336
1980,"npp","historical","r30i1p1f1","NorCPM1","g yr-1",30969736584253868
1980,"npp","historical","r30i1p1f2","CNRM-CM6-1","g yr-1",27735571325703592
1980,"npp","historical","r31i1p1f1","IPSL-CM6A-LR","g yr-1",47493967050539032
1980,"npp","historical","r32i1p1f1","IPSL-CM6A-LR","g yr-1",50284421683947064
1980,"npp","historical","r3i1p1f1","ACCESS-ESM1-5","g yr-1",57169712871212408
1980,"npp","historical","r3i1p1f1","CESM2","g yr-1",45147453605997096
1980,"npp","historical","r3i1p1f1","CESM2-WACCM","g yr-1",43668788172195336
1980,"npp","historical","r3i1p1f1","INM-CM5-0","g yr-1",73314198960620400
1980,"npp","historical","r3i1p1f1","IPSL-CM6A-LR","g yr-1",46571465277759912
1980,"npp","historical","r3i1p1f1","MPI-ESM1-2-LR","g yr-1",67831923927909072
1980,"npp","historical","r3i1p1f1","NorCPM1","g yr-1",30417898046318216
1980,"npp","historical","r3i1p1f1","NorESM2-LM","g yr-1",43449339032501256
1980,"npp","historical","r3i1p1f2","CNRM-CM6-1","g yr-1",27861510228558556
1980,"npp","historical","r3i1p1f2","CNRM-ESM2-1","g yr-1",46866885739418120
1980,"npp","historical","r4i1p1f1","CESM2","g yr-1",45120530341164440
1980,"npp","historical","r4i1p1f1","INM-CM5-0","g yr-1",73314198960620400
1980,"npp","historical","r4i1p1f1","IPSL-CM6A-LR","g yr-1",49412426228047432
1980,"npp","historical","r4i1p1f1","MPI-ESM1-2-LR","g yr-1",66620110776907984
1980,"npp","historical","r4i1p1f1","NorCPM1","g yr-1",30918550016783324
1980,"npp","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",28328883050470336
1980,"npp","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",46195042136837000
1980,"npp","historical","r5i1p1f1","CESM2","g yr-1",43296066027042464
1980,"npp","historical","r5i1p1f1","INM-CM5-0","g yr-1",72226679369011424
1980,"npp","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",47857700905468176
1980,"npp","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",64291865014109296
1980,"npp","historical","r5i1p1f1","NorCPM1","g yr-1",31195010493086892
1980,"npp","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",28865774575920884
1980,"npp","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",45722479749343048
1980,"npp","historical","r6i1p1f1","CESM2","g yr-1",44179521277900424
1980,"npp","historical","r6i1p1f1","INM-CM5-0","g yr-1",71448429030933648
1980,"npp","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",47762765088921944
1980,"npp","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",67553943709203176
1980,"npp","historical","r6i1p1f1","NorCPM1","g yr-1",30337894664367768
1980,"npp","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",28362327276459008
1980,"npp","historical","r7i1p1f1","CESM2","g yr-1",44011943948014296
1980,"npp","historical","r7i1p1f1","INM-CM5-0","g yr-1",71577321490896200
1980,"npp","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",47878956885652144
1980,"npp","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",68673377444801024
1980,"npp","historical","r7i1p1f1","NorCPM1","g yr-1",30295143216032580
1980,"npp","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",27641514054316236
1980,"npp","historical","r8i1p1f1","CESM2","g yr-1",43828397043293512
1980,"npp","historical","r8i1p1f1","INM-CM5-0","g yr-1",70498114908822208
1980,"npp","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",48580012315768696
1980,"npp","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",67927460568790376
1980,"npp","historical","r8i1p1f1","NorCPM1","g yr-1",30136522270644760
1980,"npp","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",28672367061649260
1980,"npp","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",45377393786743360
1980,"npp","historical","r9i1p1f1","CESM2","g yr-1",42625258388544704
1980,"npp","historical","r9i1p1f1","INM-CM5-0","g yr-1",73237432095496944
1980,"npp","historical","r9i1p1f1","IPSL-CM6A-LR","g yr-1",47534767987827008
1980,"npp","historical","r9i1p1f1","MPI-ESM1-2-LR","g yr-1",65221120312288640
1980,"npp","historical","r9i1p1f1","NorCPM1","g yr-1",30524573455402184
1980,"npp","historical","r9i1p1f2","CNRM-CM6-1","g yr-1",27809497613828828
1980,"npp","historical","r9i1p1f2","CNRM-ESM2-1","g yr-1",45342233505627576
1981,"npp","historical","r10i1p1f1","CESM2","g yr-1",44290156385028760
1981,"npp","historical","r10i1p1f1","INM-CM5-0","g yr-1",71288957356756104
1981,"npp","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",48151924957436400
1981,"npp","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",66775759564172536
1981,"npp","historical","r10i1p1f1","NorCPM1","g yr-1",30929223084960344
1981,"npp","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",27841188238625592
1981,"npp","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",47880191464263616
1981,"npp","historical","r11i1p1f1","CESM2","g yr-1",45645815437758824
1981,"npp","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",49336072259864104
1981,"npp","historical","r11i1p1f1","NorCPM1","g yr-1",30820442450458356
1981,"npp","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",28257693689647476
1981,"npp","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",49123658464340952
1981,"npp","historical","r12i1p1f1","NorCPM1","g yr-1",30252249713366216
1981,"npp","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",29060682398701404
1981,"npp","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",48507703782662168
1981,"npp","historical","r13i1p1f1","NorCPM1","g yr-1",30532818259053760
1981,"npp","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",27923439623468432
1981,"npp","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",48125500256335856
1981,"npp","historical","r14i1p1f1","NorCPM1","g yr-1",30371781711830592
1981,"npp","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",28115774127866684
1981,"npp","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",49061067356008160
1981,"npp","historical","r15i1p1f1","NorCPM1","g yr-1",30975539243329640
1981,"npp","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",28048938212152700
1981,"npp","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",47073249078512232
1981,"npp","historical","r16i1p1f1","NorCPM1","g yr-1",29651278557618508
1981,"npp","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",27718815335788104
1981,"npp","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",48415973357835696
1981,"npp","historical","r17i1p1f1","NorCPM1","g yr-1",31004575784952420
1981,"npp","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",28259848286011588
1981,"npp","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",49480130946253200
1981,"npp","historical","r18i1p1f1","NorCPM1","g yr-1",30436431551434504
1981,"npp","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",28067208228179708
1981,"npp","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",49773975744592768
1981,"npp","historical","r19i1p1f1","NorCPM1","g yr-1",30801775266534476
1981,"npp","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",27789633012456240
1981,"npp","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",59242409992537112
1981,"npp","historical","r1i1p1f1","CESM2","g yr-1",42604380936166104
1981,"npp","historical","r1i1p1f1","CESM2-WACCM","g yr-1",44020776268607872
1981,"npp","historical","r1i1p1f1","INM-CM4-8","g yr-1",66579492326070320
1981,"npp","historical","r1i1p1f1","INM-CM5-0","g yr-1",72065870736881072
1981,"npp","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",49107245122669288
1981,"npp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",71180259432001696
1981,"npp","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",69909592018041120
1981,"npp","historical","r1i1p1f1","NorCPM1","g yr-1",30626029219931020
1981,"npp","historical","r1i1p1f1","NorESM2-LM","g yr-1",42300583565233944
1981,"npp","historical","r1i1p1f1","NorESM2-MM","g yr-1",43512044208063256
1981,"npp","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",28247933829615592
1981,"npp","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",27789180722358752
1981,"npp","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",54853046912957128
1981,"npp","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",49233257362378552
1981,"npp","historical","r20i1p1f1","NorCPM1","g yr-1",31634806611048968
1981,"npp","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",28316802227074368
1981,"npp","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",50095827444513528
1981,"npp","historical","r21i1p1f1","NorCPM1","g yr-1",30839167808937964
1981,"npp","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",27554345027883488
1981,"npp","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",49154513928195872
1981,"npp","historical","r22i1p1f1","NorCPM1","g yr-1",29681090571774228
1981,"npp","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",28298205922678980
1981,"npp","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",48945622043328872
1981,"npp","historical","r23i1p1f1","NorCPM1","g yr-1",29872016739643072
1981,"npp","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",28519204173781696
1981,"npp","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",48471261744547592
1981,"npp","historical","r24i1p1f1","NorCPM1","g yr-1",30597003901876436
1981,"npp","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",28171302167800144
1981,"npp","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",48730818285549688
1981,"npp","historical","r25i1p1f1","NorCPM1","g yr-1",30521213535183464
1981,"npp","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",28470532933699796
1981,"npp","historical","r26i1p1f1","IPSL-CM6A-LR","g yr-1",47535879502941192
1981,"npp","historical","r26i1p1f1","NorCPM1","g yr-1",30881040332758388
1981,"npp","historical","r26i1p1f2","CNRM-CM6-1","g yr-1",28742665056388680
1981,"npp","historical","r27i1p1f1","IPSL-CM6A-LR","g yr-1",48514792353995616
1981,"npp","historical","r27i1p1f1","NorCPM1","g yr-1",29511165747645992
1981,"npp","historical","r27i1p1f2","CNRM-CM6-1","g yr-1",28202535079804064
1981,"npp","historical","r28i1p1f1","IPSL-CM6A-LR","g yr-1",47653073073243960
1981,"npp","historical","r28i1p1f1","NorCPM1","g yr-1",30815211063052304
1981,"npp","historical","r28i1p1f2","CNRM-CM6-1","g yr-1",27354535912472756
1981,"npp","historical","r29i1p1f1","IPSL-CM6A-LR","g yr-1",47782654664175376
1981,"npp","historical","r29i1p1f1","NorCPM1","g yr-1",30896513643210664
1981,"npp","historical","r29i1p1f2","CNRM-CM6-1","g yr-1",27921159262856188
1981,"npp","historical","r2i1p1f1","ACCESS-ESM1-5","g yr-1",60378759255267576
1981,"npp","historical","r2i1p1f1","CESM2","g yr-1",44798145750932824
1981,"npp","historical","r2i1p1f1","CESM2-WACCM","g yr-1",43637520910774344
1981,"npp","historical","r2i1p1f1","INM-CM5-0","g yr-1",72687031978309760
1981,"npp","historical","r2i1p1f1","IPSL-CM6A-LR","g yr-1",49833167007836376
1981,"npp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","g yr-1",69113327097193888
1981,"npp","historical","r2i1p1f1","MPI-ESM1-2-LR","g yr-1",67703564728838312
1981,"npp","historical","r2i1p1f1","NorCPM1","g yr-1",29985033379471192
1981,"npp","historical","r2i1p1f1","NorESM2-LM","g yr-1",41817686814042744
1981,"npp","historical","r2i1p1f2","CNRM-CM6-1","g yr-1",28620546624933424
1981,"npp","historical","r2i1p1f2","CNRM-ESM2-1","g yr-1",44864009745450808
1981,"npp","historical","r30i1p1f1","IPSL-CM6A-LR","g yr-1",47825329343744552
1981,"npp","historical","r30i1p1f1","NorCPM1","g yr-1",31331913536642536
1981,"npp","historical","r30i1p1f2","CNRM-CM6-1","g yr-1",28150766000385224
1981,"npp","historical","r31i1p1f1","IPSL-CM6A-LR","g yr-1",48439489740787320
1981,"npp","historical","r32i1p1f1","IPSL-CM6A-LR","g yr-1",47532948641312224
1981,"npp","historical","r3i1p1f1","ACCESS-ESM1-5","g yr-1",58398154796948560
1981,"npp","historical","r3i1p1f1","CESM2","g yr-1",43857992512180816
1981,"npp","historical","r3i1p1f1","CESM2-WACCM","g yr-1",44230199805709312
1981,"npp","historical","r3i1p1f1","INM-CM5-0","g yr-1",73237810600462624
1981,"npp","historical","r3i1p1f1","IPSL-CM6A-LR","g yr-1",48845251156181520
1981,"npp","historical","r3i1p1f1","MPI-ESM1-2-LR","g yr-1",67348998978274008
1981,"npp","historical","r3i1p1f1","NorCPM1","g yr-1",30983878576252300
1981,"npp","historical","r3i1p1f1","NorESM2-LM","g yr-1",41502017422060400
1981,"npp","historical","r3i1p1f2","CNRM-CM6-1","g yr-1",28317677593406176
1981,"npp","historical","r3i1p1f2","CNRM-ESM2-1","g yr-1",44758182184534568
1981,"npp","historical","r4i1p1f1","CESM2","g yr-1",44200213908250944
1981,"npp","historical","r4i1p1f1","INM-CM5-0","g yr-1",73237810600462624
1981,"npp","historical","r4i1p1f1","IPSL-CM6A-LR","g yr-1",49319631974530608
1981,"npp","historical","r4i1p1f1","MPI-ESM1-2-LR","g yr-1",65893674699982432
1981,"npp","historical","r4i1p1f1","NorCPM1","g yr-1",30095538126122500
1981,"npp","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",28121173586010696
1981,"npp","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",45010607602949896
1981,"npp","historical","r5i1p1f1","CESM2","g yr-1",43134846418816648
1981,"npp","historical","r5i1p1f1","INM-CM5-0","g yr-1",72895997260930000
1981,"npp","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",48923123908560072
1981,"npp","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",68946818994963832
1981,"npp","historical","r5i1p1f1","NorCPM1","g yr-1",30275979028077608
1981,"npp","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",28636022462504656
1981,"npp","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",47157113840766480
1981,"npp","historical","r6i1p1f1","CESM2","g yr-1",44423858392949264
1981,"npp","historical","r6i1p1f1","INM-CM5-0","g yr-1",73589071036637824
1981,"npp","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",48562021070198480
1981,"npp","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",67196581063029320
1981,"npp","historical","r6i1p1f1","NorCPM1","g yr-1",30526015209283600
1981,"npp","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",28360214304146072
1981,"npp","historical","r7i1p1f1","CESM2","g yr-1",44046857057980352
1981,"npp","historical","r7i1p1f1","INM-CM5-0","g yr-1",74250940840395792
1981,"npp","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",48566857159072264
1981,"npp","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",69203621630060088
1981,"npp","historical","r7i1p1f1","NorCPM1","g yr-1",30014614244882848
1981,"npp","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",27897125289104400
1981,"npp","historical","r8i1p1f1","CESM2","g yr-1",44588815017360560
1981,"npp","historical","r8i1p1f1","INM-CM5-0","g yr-1",72552711661513168
1981,"npp","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",49875200914596512
1981,"npp","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",68262359220538336
1981,"npp","historical","r8i1p1f1","NorCPM1","g yr-1",31657461349188224
1981,"npp","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",28037148668673580
1981,"npp","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",44284583173065760
1981,"npp","historical","r9i1p1f1","CESM2","g yr-1",44006845190954472
1981,"npp","historical","r9i1p1f1","INM-CM5-0","g yr-1",72710899949430016
1981,"npp","historical","r9i1p1f1","IPSL-CM6A-LR","g yr-1",48091558747221520
1981,"npp","historical","r9i1p1f1","MPI-ESM1-2-LR","g yr-1",67172744464243696
1981,"npp","historical","r9i1p1f1","NorCPM1","g yr-1",30691146149074088
1981,"npp","historical","r9i1p1f2","CNRM-CM6-1","g yr-1",28015383534903660
1981,"npp","historical","r9i1p1f2","CNRM-ESM2-1","g yr-1",45228019837008816
1982,"npp","historical","r10i1p1f1","CESM2","g yr-1",43725901948626688
1982,"npp","historical","r10i1p1f1","INM-CM5-0","g yr-1",74722240191984208
1982,"npp","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",49208120448636456
1982,"npp","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",68850221553036488
1982,"npp","historical","r10i1p1f1","NorCPM1","g yr-1",30306944870953284
1982,"npp","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",29326489720177688
1982,"npp","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",46564180819215392
1982,"npp","historical","r11i1p1f1","CESM2","g yr-1",43914988047292480
1982,"npp","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",48768903236738696
1982,"npp","historical","r11i1p1f1","NorCPM1","g yr-1",30075816502497988
1982,"npp","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",28027475017723804
1982,"npp","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",48462304729171184
1982,"npp","historical","r12i1p1f1","NorCPM1","g yr-1",29356009924432408
1982,"npp","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",28021888456280792
1982,"npp","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",48291851011630776
1982,"npp","historical","r13i1p1f1","NorCPM1","g yr-1",30588805658164412
1982,"npp","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",27810292816818600
1982,"npp","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",48509263368192208
1982,"npp","historical","r14i1p1f1","NorCPM1","g yr-1",30687800339496516
1982,"npp","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",27757946759816548
1982,"npp","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",48917807302607176
1982,"npp","historical","r15i1p1f1","NorCPM1","g yr-1",31614621108357432
1982,"npp","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",28821831305411000
1982,"npp","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",48376692399933472
1982,"npp","historical","r16i1p1f1","NorCPM1","g yr-1",31201507266831512
1982,"npp","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",28253617930404360
1982,"npp","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",49246614239446920
1982,"npp","historical","r17i1p1f1","NorCPM1","g yr-1",30381687630765540
1982,"npp","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",28552009254270576
1982,"npp","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",49123134721347352
1982,"npp","historical","r18i1p1f1","NorCPM1","g yr-1",31323357470973876
1982,"npp","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",27894930629498312
1982,"npp","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",50762157563806896
1982,"npp","historical","r19i1p1f1","NorCPM1","g yr-1",30611411137627456
1982,"npp","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",28502366330312600
1982,"npp","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",60459932644818656
1982,"npp","historical","r1i1p1f1","CESM2","g yr-1",42543342409832232
1982,"npp","historical","r1i1p1f1","CESM2-WACCM","g yr-1",45615392038496664
1982,"npp","historical","r1i1p1f1","INM-CM4-8","g yr-1",68685476968278768
1982,"npp","historical","r1i1p1f1","INM-CM5-0","g yr-1",74100577723380768
